run_id,model,scenario,region,variable,unit,year,value
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2095,8.00892
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2100,7.89014
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2010,0.00463037
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2015,0.0195098
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2020,0.0175571
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2025,0.017309
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2030,0.0188075
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2035,0.0215759
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2040,0.0305931
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2045,0.0376074
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2050,0.0420474
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2055,0.0457363
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2060,0.0480299
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2065,0.0492928
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2070,0.0504368
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2075,0.0518987
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2080,0.0530897
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2085,0.0540472
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2090,0.0547376
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2095,0.0549729
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oth,EJ/yr,2100,0.0548815
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2005,15.4208
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2010,15.6191
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2015,15.4635
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2020,15.6224
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2025,17.7822
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2030,18.6032
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2035,21.3735
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2040,30.4842
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2045,37.4419
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2050,41.9207
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2055,45.6435
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2060,48.0491
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2065,49.3528
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2070,50.4982
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2075,51.9746
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2080,53.1763
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2085,54.1407
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2090,54.8351
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2095,55.0727
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele,EJ/yr,2100,54.9811
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2005,0.271189
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2010,0.286921
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2015,0.352915
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2020,0.33011
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2025,0.319036
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2030,0.590686
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2035,0.591613
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2040,0.575202
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2045,0.551444
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2050,0.515657
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2055,0.462778
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2060,0.459695
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2065,0.473936
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2070,0.471574
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2075,0.471974
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2080,0.471631
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2085,0.464558
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2090,0.459495
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2095,0.458336
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2100,0.458126
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2005,7.19224
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2010,7.11286
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2015,5.19263
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2020,3.07092
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2025,4.37404
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2030,2.7165
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2035,1.18555
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2040,0.150931
